"Date"	"Prec[mm]"	"MeanTemp[degC]"	"MinTemp[degC]"	"MaxTemp[degC]"	"AmbientCO2[ppmv]"	"Radiation[Wm-2]"
"2010-01-01"	0	19.1	13.5	25.3	400	285.4
"2010-01-02"	0	18.4	11.9	25.7	400	377.1
"2010-01-03"	0	18.6	10.6	26	400	393.9
"2010-01-04"	0	19.4	10.9	27.4	400	392.3
"2010-01-05"	0	20.3	11.9	28.2	400	389.7
"2010-01-06"	0	26.9	14.6	38.1	400	374.5
"2010-01-07"	0	27.4	18.4	34.2	400	387.2
"2010-01-08"	0	22.5	15.2	30.8	400	357.2
"2010-01-09"	0	24.3	15.3	32.9	400	387.6
"2010-01-10"	0	24.8	14.4	34.4	400	382.4
"2010-01-11"	0	28.7	17	38.4	400	382.8
"2010-01-12"	0	32.7	23.7	43	400	384.3
"2010-01-13"	0	24.2	17.7	32.6	400	359
"2010-01-14"	0	20.4	12.4	28.4	400	382.3
"2010-01-15"	0.02	20.6	13.6	28.6	400	374.3
"2010-01-16"	0	19.2	13.4	25.3	400	369
"2010-01-17"	0.06	21	11.2	29.6	400	379.7
"2010-01-18"	0	25.5	15.2	34.6	400	384.5
"2010-01-19"	0	26.2	16.8	35.2	400	381.2
"2010-01-20"	0.1	23.2	15.1	32.4	400	376.8
"2010-01-21"	0	24.2	15.3	33.6	400	372.5
"2010-01-22"	0	25.4	17.8	32.8	400	343.9
"2010-01-23"	0	24.1	18.7	30.6	400	327.5
"2010-01-24"	0.09	23	19.5	27.8	400	200.1
"2010-01-25"	0	26	20.7	32.8	400	233.5
"2010-01-26"	0	27.3	21	34.8	400	386.2
"2010-01-27"	0	22.5	16.7	28.8	400	365.5
"2010-01-28"	0	19.3	12.9	26.7	400	381.2
"2010-01-29"	0	22.4	12.3	31.8	400	376.8
"2010-01-30"	0	28.5	18.5	37.8	400	345.6
"2010-01-31"	0	27.7	21.3	35.7	400	273
"2010-02-01"	0	23.8	17.5	31.8	400	363.6
"2010-02-02"	0.03	20.3	14.1	26.9	400	358.9
"2010-02-03"	0	20.6	13.1	29	400	365.1
"2010-02-04"	0	25.6	17.2	34.8	400	362.5
"2010-02-05"	0	28.8	19.3	37.8	400	323.2
"2010-02-06"	0.01	23.2	17.5	30.9	400	339.6
"2010-02-07"	0	21.7	14.6	30	400	328.7
"2010-02-08"	0	18.3	10.6	26.1	400	367.6
"2010-02-09"	0	19.8	10.3	28.1	400	371.9
"2010-02-10"	0.01	24	15.3	33.9	400	359.9
"2010-02-11"	0.12	20.1	14.9	27.7	400	345.6
"2010-02-12"	0.01	20.8	16.7	26.9	400	161.8
"2010-02-13"	0	22.1	17.4	29.6	400	307.8
"2010-02-14"	0	23.3	14.6	32.1	400	299.7
"2010-02-15"	0	24.9	15.9	34.8	400	352.7
"2010-02-16"	0.01	25	18.2	32.2	400	275.8
"2010-02-17"	0.01	22.2	14.8	29.7	400	348.6
"2010-02-18"	0	21.2	13.1	29.3	400	358.9
"2010-02-19"	0	21.8	12.8	30.5	400	356.6
"2010-02-20"	0	23	15.1	30.6	400	308.5
"2010-02-21"	0	21.9	14.7	27.7	400	339.7
"2010-02-22"	0	23.8	18.3	29.6	400	321.8
"2010-02-23"	0	26.4	18.9	33.6	400	343
"2010-02-24"	0	27	18.4	36	400	341.8
"2010-02-25"	0.06	20.2	14.3	26.8	400	322.8
"2010-02-26"	0	18.4	11.5	25.2	400	340.1
"2010-02-27"	0	21.3	12.1	29.8	400	341.4
"2010-02-28"	0	25.1	17.8	31.6	400	340.2
"2010-03-01"	0	26.6	18.9	33.7	400	338.2
"2010-03-02"	0	28.3	20.5	36	400	330.4
"2010-03-03"	0	24	15.9	33.4	400	285.4
"2010-03-04"	0	20.4	15.4	27.3	400	328.6
"2010-03-05"	0	19.2	12	27.2	400	313.4
"2010-03-06"	0	22	12.5	30.8	400	309.3
"2010-03-07"	0	26.3	18.3	35.7	400	306.5
"2010-03-08"	0	21.6	17.4	26.1	400	288.5
"2010-03-09"	0	18.4	11.6	24.5	400	318.8
"2010-03-10"	0	19.7	11.7	27.5	400	316.5
"2010-03-11"	0	20.6	12.1	28.3	400	308.3
"2010-03-12"	0	24.3	14.8	32.9	400	253.7
"2010-03-13"	0.05	25.5	18.5	30.4	400	121.6
"2010-03-14"	0	17.5	11.4	24.1	400	270.4
"2010-03-15"	0	16.6	9.9	23.3	400	297.8
"2010-03-16"	0	19.6	12	28	400	294.5
"2010-03-17"	0.03	21	14.1	28.3	400	292.5
"2010-03-18"	0	21.7	15.1	30	400	286.8
"2010-03-19"	0	22.4	13.9	30.8	400	287.6
"2010-03-20"	0	19.5	14.9	26.5	400	270.5
"2010-03-21"	14.15	16.5	13.5	20.5	400	150.1
"2010-03-22"	0.11	19.4	15.3	24.5	400	204.2
"2010-03-23"	0	21.4	16	27.8	400	264.4
"2010-03-24"	0	24.6	18.7	32.6	400	269.7
"2010-03-25"	0	23.6	19.4	29.8	400	164.9
"2010-03-26"	0.16	22.7	17.7	30	400	145.5
"2010-03-27"	0	21.2	16.5	26.9	400	269.2
"2010-03-28"	0	21.5	13.7	29.6	400	273.5
"2010-03-29"	3.7	18.9	12.6	23.2	400	107.8
"2010-03-30"	0.02	14.5	10.9	18	400	75.2
"2010-03-31"	0	15.9	13.5	19.6	400	145.3
"2010-04-01"	0	15.7	12.5	20.6	400	230.9
"2010-04-02"	0	14.3	8.1	20.8	400	271.6
"2010-04-03"	0	16.4	10.3	22.9	400	238.9
"2010-04-04"	0	20.3	13.2	27.1	400	214.6
"2010-04-05"	1.41	20.7	16.3	28.5	400	144.9
"2010-04-06"	5.04	18.6	14.1	25	400	228.2
"2010-04-07"	0	17.2	13.1	22.4	400	212.7
"2010-04-08"	0.05	17.8	11.7	24.8	400	239.3
"2010-04-09"	0	21	16.8	25.2	400	179.8
"2010-04-10"	0	21.8	16.7	26.8	400	238.6
"2010-04-11"	0	22.7	16.3	28.8	400	241.7
"2010-04-12"	0	24.8	18.4	32.6	400	242
"2010-04-13"	0	22.3	15.4	31.1	400	237.4
"2010-04-14"	0	22.8	15.1	32.1	400	237.6
"2010-04-15"	0	19.1	15.3	25	400	227.1
"2010-04-16"	0	17.7	14.2	23.5	400	198.5
"2010-04-17"	0	16.7	11.3	22.7	400	231
"2010-04-18"	0	18.2	13.6	23.7	400	204.1
"2010-04-19"	0	17.3	11.3	24	400	220
"2010-04-20"	0	16.1	11.6	21.9	400	172.2
"2010-04-21"	0	14.2	9.2	18.9	400	222.5
"2010-04-22"	0	15.5	9.5	21.5	400	226.5
"2010-04-23"	0	15.6	9.6	22.2	400	210.1
"2010-04-24"	0	17.9	12.8	23.1	400	113.6
"2010-04-25"	0.04	18.2	14.8	22.3	400	135.6
"2010-04-26"	8.91	16.5	15.3	17.3	400	37.1
"2010-04-27"	1.66	17.2	13.4	21.1	400	147.3
"2010-04-28"	0.48	12.1	9.5	15.5	400	171.3
"2010-04-29"	0	12.6	8.4	16.9	400	148.5
"2010-04-30"	0	13.6	10.1	17.5	400	156
"2010-05-01"	0	12.4	8.7	17.1	400	200.1
"2010-05-02"	0	11.2	6.6	16	400	201.8
"2010-05-03"	0	13.8	9	18.9	400	161.3
"2010-05-04"	0.22	15.1	12.1	17.8	400	70.8
"2010-05-05"	3.35	13.9	11.9	16	400	45.1
"2010-05-06"	0.01	15.9	14	17.9	400	43.8
"2010-05-07"	31.42	17.2	14.6	19	400	49.5
"2010-05-08"	8.2	13	10.5	15.7	400	140.4
"2010-05-09"	1	13.8	10.5	18.1	400	124.5
"2010-05-10"	0.31	14.8	12.3	18.9	400	108.3
"2010-05-11"	0.06	15.6	12.2	19.9	400	156
"2010-05-12"	0.41	14.8	11.1	20.8	400	124.4
"2010-05-13"	0	14.7	12.3	18.5	400	107.3
"2010-05-14"	0.02	14.5	12.1	17.7	400	119.4
"2010-05-15"	0	14.7	11.4	18.8	400	117.3
"2010-05-16"	0.13	15.4	12.6	20	400	129.3
"2010-05-17"	0.02	15.2	10.3	20.5	400	160.8
"2010-05-18"	0.01	14.9	12.1	18.5	400	72.2
"2010-05-19"	0.05	15.8	12.6	20	400	101.8
"2010-05-20"	0.02	15.5	13.2	19.2	400	74.5
"2010-05-21"	0.57	15	13.4	17.9	400	66.2
"2010-05-22"	0.16	14.7	11.8	17.8	400	49.1
"2010-05-23"	33.38	14.1	11.9	17.3	400	86.2
"2010-05-24"	8.84	12.9	11	16.5	400	61.9
"2010-05-25"	0.44	12.6	10.3	15.7	400	90.8
"2010-05-26"	0	13.1	10.8	16.1	400	78.9
"2010-05-27"	1.16	14.2	11.7	18.1	400	103.5
"2010-05-28"	0.01	11.9	9.3	15.3	400	146.4
"2010-05-29"	0	11.8	9.3	15.6	400	129.6
"2010-05-30"	0	10.4	7.2	14.1	400	110.5
"2010-05-31"	0	10.4	7.5	13.4	400	72.5
"2010-06-01"	0	13.2	8.6	18.4	400	132.6
"2010-06-02"	0	14.2	11	17.5	400	95.2
"2010-06-03"	0.02	13.7	10.7	16.7	400	79.6
"2010-06-04"	0.03	14	10.5	17.9	400	159.7
"2010-06-05"	0	14.8	10.4	19.8	400	159.1
"2010-06-06"	0	14.2	9.9	18.9	400	163.5
"2010-06-07"	0	12.6	9.3	15.9	400	84.3
"2010-06-08"	0.03	13.8	10.7	16.4	400	51.5
"2010-06-09"	0	14.7	12.1	18.6	400	82.6
"2010-06-10"	2.91	11.2	6.9	14.2	400	51.8
"2010-06-11"	0	9.4	6	14	400	94.1
"2010-06-12"	0	10.1	7.2	13.8	400	146.1
"2010-06-13"	0.03	10.1	7.2	14.1	400	147.3
"2010-06-14"	0	9.7	6.1	13.4	400	160.3
"2010-06-15"	0.09	10.8	6	15.1	400	157.5
"2010-06-16"	0.23	10.9	5.5	16.5	400	158.4
"2010-06-17"	17.79	10.6	6.3	16.4	400	74.9
"2010-06-18"	8	10.3	8.6	13.3	400	81.3
"2010-06-19"	0.41	12	8.8	15.9	400	65.8
"2010-06-20"	0.05	12.4	9.9	16	400	77.3
"2010-06-21"	6.38	10.6	7.5	15.6	400	79
"2010-06-22"	0.15	8	5	11.6	400	117.8
"2010-06-23"	0	8	4.3	11.4	400	121.1
"2010-06-24"	0.08	9.2	5.4	13.5	400	155
"2010-06-25"	0	10.7	7.6	15.3	400	158.7
"2010-06-26"	0.94	11.4	8.5	15.6	400	98.8
"2010-06-27"	0	9.3	6.3	13.7	400	138.3
"2010-06-28"	0.04	7.2	4.4	10.3	400	133.8
"2010-06-29"	0.01	8.5	5.1	11.8	400	95.6
"2010-06-30"	0	12.7	9.2	17.1	400	134.4
"2010-07-01"	0.01	14.4	9	18.6	400	116.1
"2010-07-02"	14.84	12.4	6.6	15.7	400	72.4
"2010-07-03"	0	7.5	4.7	11	400	151.4
"2010-07-04"	0.47	9.8	3.9	16.1	400	138.5
"2010-07-05"	0.03	13.4	10.3	17.2	400	85.9
"2010-07-06"	18.6	12.4	8.1	17.6	400	36
"2010-07-07"	14.39	9.2	5.5	14.4	400	79.8
"2010-07-08"	0.13	8.3	5.5	11.9	400	116.1
"2010-07-09"	0	8.5	5.8	10.9	400	59.2
"2010-07-10"	0	9.9	6.7	13.5	400	155.8
"2010-07-11"	0.38	10.5	8.2	14.3	400	113.4
"2010-07-12"	0	9.7	7.1	14	400	97.2
"2010-07-13"	0.03	9.9	6.1	14.2	400	164.8
"2010-07-14"	11.65	9.7	6.7	13.8	400	121.4
"2010-07-15"	0	10.6	7.5	15.4	400	106.6
"2010-07-16"	0	10.5	8.3	12.4	400	115.3
"2010-07-17"	0	9.7	8	12.7	400	114
"2010-07-18"	0	10	6.1	15.4	400	158.3
"2010-07-19"	3.51	10.4	6.1	15.3	400	162
"2010-07-20"	11.1	10.4	9	13.3	400	73.6
"2010-07-21"	3.63	10.7	7.2	14.1	400	96.1
"2010-07-22"	2.85	9.1	6.8	12.3	400	140.1
"2010-07-23"	0	8.8	5.4	12.1	400	124.5
"2010-07-24"	0	11.7	8.4	15.7	400	173
"2010-07-25"	0.01	12.3	10	15.2	400	63.2
"2010-07-26"	9.78	11.7	9.3	15.5	400	60.8
"2010-07-27"	0.89	10.8	7.8	14.8	400	93.4
"2010-07-28"	0.06	11.7	9.3	15.1	400	133.6
"2010-07-29"	0.01	12.6	11.1	16	400	118.2
"2010-07-30"	0	12.9	10.9	15.3	400	97.1
"2010-07-31"	0	8.4	5.4	10.8	400	137.1
"2010-08-01"	0	7.3	2.5	11.9	400	191.3
"2010-08-02"	0.03	10.9	7.5	15.1	400	163.3
"2010-08-03"	0	9.8	5.9	14	400	193.2
"2010-08-04"	0	11	6.6	15.8	400	196.5
"2010-08-05"	0	12.4	6.9	17.4	400	199.6
"2010-08-06"	0	14.1	8	19.9	400	197.9
"2010-08-07"	4.52	14.2	12.8	16.1	400	62.6
"2010-08-08"	0	13.5	10.7	18	400	89.6
"2010-08-09"	0	10.7	7.4	14.6	400	139.9
"2010-08-10"	0	12.4	8.3	16.9	400	169.5
"2010-08-11"	0.02	13.3	10	17	400	173.1
"2010-08-12"	0	11.8	7.8	16	400	153.7
"2010-08-13"	0.01	12.4	8.2	16.9	400	181.2
"2010-08-14"	0.52	11.8	8.1	15	400	69.7
"2010-08-15"	7.98	11.9	8.2	15.3	400	160.5
"2010-08-16"	0	13	7.6	18.2	400	204.9
"2010-08-17"	0.01	16	11.5	21.2	400	120.4
"2010-08-18"	19.44	12.6	10.1	17.2	400	111.6
"2010-08-19"	0.11	12.6	9.5	16.5	400	100.5
"2010-08-20"	2.11	12.5	10.2	16.2	400	116.8
"2010-08-21"	0.92	13.4	11	17.8	400	158.1
"2010-08-22"	0.67	12	9	15.5	400	187.1
"2010-08-23"	0	12.5	7.8	17.5	400	212.9
"2010-08-24"	0.03	14.4	10	19.2	400	230.5
"2010-08-25"	0	14.6	8.8	19.8	400	185.9
"2010-08-26"	0	14	11	16	400	170.1
"2010-08-27"	0	13	10.1	19.3	400	144.6
"2010-08-28"	0	14.4	9.9	21.2	400	141.1
"2010-08-29"	14.99	14.2	11.6	18.2	400	80.6
"2010-08-30"	3.48	12.9	10.4	14.9	400	90.3
"2010-08-31"	0	10.7	7.9	14.1	400	129.7
"2010-09-01"	0	9.9	4.9	14.2	400	215.5
"2010-09-02"	0.06	13.2	9.5	16.9	400	83.7
"2010-09-03"	0.02	12.2	8.7	15.4	400	223
"2010-09-04"	0.16	11.1	5.9	16.1	400	227.7
"2010-09-05"	0	15.4	11	20.5	400	164
"2010-09-06"	6.26	15.4	12	19.3	400	114.8
"2010-09-07"	0.98	12.2	9.4	15.2	400	111.4
"2010-09-08"	22.24	10.9	7.4	13.4	400	148.1
"2010-09-09"	0	12.4	9.5	15.9	400	136.1
"2010-09-10"	0.53	13.9	11.5	17.6	400	165.6
"2010-09-11"	0.05	13.7	10	17.9	400	222.4
"2010-09-12"	0	14.1	9.9	20.8	400	262.8
"2010-09-13"	0.09	12.7	8.5	17	400	272.2
"2010-09-14"	0	13.3	7.6	18.2	400	262.6
"2010-09-15"	0	13.9	9.7	18.7	400	232.8
"2010-09-16"	0.02	13.1	7.7	18.9	400	270.8
"2010-09-17"	0	15.1	8.3	22.3	400	253.8
"2010-09-18"	0	16.5	12.1	22.6	400	269.8
"2010-09-19"	0.02	15.4	9.6	21.6	400	269.5
"2010-09-20"	0.03	19.2	11.4	29.1	400	280.2
"2010-09-21"	21.97	13.4	9	22.4	400	129.3
"2010-09-22"	0.1	9.8	6.9	13.6	400	189
"2010-09-23"	0	10.2	6	14.2	400	173.3
"2010-09-24"	0.03	13.5	9.1	19.4	400	249.9
"2010-09-25"	0.01	14.9	10.2	21.9	400	264.3
"2010-09-26"	0	14.4	9.3	19.8	400	237.6
"2010-09-27"	8.44	12	8.4	16.3	400	100.4
"2010-09-28"	0.19	12.6	9	17.2	400	177.2
"2010-09-29"	0.01	13.9	9.9	19.2	400	201.8
"2010-09-30"	0	13.3	8.2	18.5	400	245.9
"2010-10-01"	0.47	18.3	9.4	26.4	400	280
"2010-10-02"	0.79	20.3	14.9	26.4	400	302.3
"2010-10-03"	0.03	15.2	9.6	21	400	289.9
"2010-10-04"	0	16	10.8	21.7	400	304.6
"2010-10-05"	7.02	12.3	8.8	16.3	400	153.8
"2010-10-06"	0.05	10.7	6.1	15.7	400	323.1
"2010-10-07"	0.05	13.5	6.9	21.5	400	278.1
"2010-10-08"	0.03	14.1	8	22.4	400	321.6
"2010-10-09"	0.04	15	11.8	19.6	400	322
"2010-10-10"	0	14.7	7.5	21.8	400	318.4
"2010-10-11"	0	13.5	9	20.4	400	312.6
"2010-10-12"	0	12.1	8.5	17.4	400	222
"2010-10-13"	0	14.3	5.7	22.8	400	336.3
"2010-10-14"	0	19.5	10.6	28.2	400	340.9
"2010-10-15"	0.01	21.6	10.9	32.4	400	331.7
"2010-10-16"	0	20.2	12	31.2	400	329.2
"2010-10-17"	0.27	18.2	13.3	24.4	400	296
"2010-10-18"	2.93	14	11.2	19.1	400	174.6
"2010-10-19"	0.42	11.4	10.1	13.8	400	80.2
"2010-10-20"	0	13.3	10	18.1	400	132.9
"2010-10-21"	0.2	15.8	9	23.3	400	336.8
"2010-10-22"	0	19.1	11.9	31	400	302.1
"2010-10-23"	0.82	16.5	12.1	21.5	400	252.5
"2010-10-24"	0	16.9	9.6	25.2	400	333.6
"2010-10-25"	0.01	16	11.3	21.2	400	265.1
"2010-10-26"	0.01	15.3	10.5	21.7	400	257.5
"2010-10-27"	0	16.2	8.3	25	400	354.2
"2010-10-28"	0.07	19.6	10.1	29.3	400	259.4
"2010-10-29"	0	20.4	13.7	27.9	400	271
"2010-10-30"	0	17.2	11.6	26.8	400	354.6
"2010-10-31"	0	16.5	11.7	22.7	400	354.5
"2010-11-01"	0	18.4	8.8	26.8	400	364.5
"2010-11-02"	0	20.1	13.5	28.1	400	313.4
"2010-11-03"	0	15.9	10.7	22.4	400	356.6
"2010-11-04"	0	18.7	9.1	28.3	400	360.7
"2010-11-05"	0	21.6	11.3	32.8	400	366.3
"2010-11-06"	0.01	15.6	9.4	23.1	400	307.9
"2010-11-07"	0	15.2	10	20.6	400	312.1
"2010-11-08"	0	17.3	8.4	26.4	400	365.9
"2010-11-09"	0	23.7	10.3	34.6	400	351.5
"2010-11-10"	14.82	21.7	13.7	27.6	400	231.5
"2010-11-11"	0	17.7	12.1	24.6	400	360.9
"2010-11-12"	0.05	14.2	10.6	20.7	400	165.4
"2010-11-13"	0.03	11.5	7	17.2	400	294.1
"2010-11-14"	0	12	4	19.1	400	343.8
"2010-11-15"	0	16.1	7.4	25.1	400	372.2
"2010-11-16"	0	20.5	9.6	30.7	400	372.9
"2010-11-17"	0	21.2	10.6	31	400	366.7
"2010-11-18"	0.26	22.4	16.4	31.8	400	300
"2010-11-19"	0	17.8	13	24.2	400	302.3
"2010-11-20"	0	16.8	10.8	22.9	400	270.4
"2010-11-21"	0.03	16.8	12.5	22.4	400	288.1
"2010-11-22"	0	15.8	11.8	22.4	400	232.2
"2010-11-23"	0	16.3	10.5	23	400	356.2
"2010-11-24"	0	16.6	7.3	25.4	400	374.2
"2010-11-25"	0	20.3	10.7	29.8	400	363.3
"2010-11-26"	21.83	21	14.2	32.6	400	224.2
"2010-11-27"	5.69	20.5	16	27.1	400	199.5
"2010-11-28"	0	20.1	15.3	26.6	400	270.1
"2010-11-29"	0	20	15.5	26.7	400	330.8
"2010-11-30"	0	20.2	11.9	30	400	327.1
"2010-12-01"	1.58	17.9	13.6	24	400	303.2
"2010-12-02"	0	16.7	8.9	23.8	400	374.1
"2010-12-03"	0	20.3	12.4	30.4	400	358.5
"2010-12-04"	0	19.5	11.5	27.6	400	372
"2010-12-05"	1.4	16.5	12.4	21.1	400	143.9
"2010-12-06"	0	20.8	12.1	29.3	400	356.3
"2010-12-07"	0	22.6	12.6	31.6	400	316.6
"2010-12-08"	0.03	20.1	13.2	26.7	400	343.6
"2010-12-09"	0	15.1	9.9	21.8	400	332.4
"2010-12-10"	0	15.9	9.4	22.6	400	378.3
"2010-12-11"	0	22.4	13.6	30.5	400	374.5
"2010-12-12"	0	23.4	13.3	31.1	400	371.8
"2010-12-13"	0	18.2	10.5	26.2	400	378.9
"2010-12-14"	0	19.5	9.5	29.6	400	378.8
"2010-12-15"	0	17	11.7	23.5	400	357
"2010-12-16"	0	17.3	8.8	26.8	400	378.1
"2010-12-17"	0	18.1	9.7	25.8	400	373.9
"2010-12-18"	0	20.4	10.6	29	400	380.1
"2010-12-19"	0	26.7	14.9	36.9	400	374.2
"2010-12-20"	0.02	23.2	14.7	30.4	400	273.8
"2010-12-21"	0	18.5	13.2	25.2	400	335.6
"2010-12-22"	0	18.9	11.9	26.8	400	309.6
"2010-12-23"	0	19	12.2	27.1	400	321.7
"2010-12-24"	0	20.1	12	28.3	400	369.7
"2010-12-25"	0	18.9	10.5	26.8	400	372.9
"2010-12-26"	0.01	20	10	29.1	400	378.1
"2010-12-27"	0	23.7	13.4	32.3	400	357.9
"2010-12-28"	0	23.2	13.9	31.3	400	371.7
"2010-12-29"	0	24.7	15.2	33.3	400	375.1
"2010-12-30"	0	29.7	19.8	40.8	400	330.2
"2010-12-31"	0	22.5	16.1	29.5	400	364.1
"2011-01-01"	0	23.15	14	32.3	400	377.3148148
"2011-01-02"	0	25.95	15.1	36.8	400	369.212963
"2011-01-03"	0	26.85	19.3	34.4	400	174.7685185
"2011-01-04"	1	28.5	20.4	36.6	400	358.7962963
"2011-01-05"	0	29.45	22.3	36.6	400	173.6111111
"2011-01-06"	25	23	16.8	29.2	400	375
"2011-01-07"	0	21.05	15.1	27	400	313.6574074
"2011-01-08"	0	22.1	14	30.2	400	381.9444444
"2011-01-09"	0	25.25	16.4	34.1	400	379.6296296
"2011-01-10"	0	25.75	17.4	34.1	400	378.4722222
"2011-01-11"	0	22.95	14.6	31.3	400	387.7314815
"2011-01-12"	0	24.45	15.1	33.8	400	385.4166667
"2011-01-13"	0	30.15	21.1	39.2	400	371.5277778
"2011-01-14"	0	20.7	12.9	28.5	400	384.2592593
"2011-01-15"	0	20.7	11.9	29.5	400	381.9444444
"2011-01-16"	0	23.7	14.4	33	400	378.4722222
"2011-01-17"	0	27.6	17.2	38	400	288.1944444
"2011-01-18"	0	24.2	15.2	33.2	400	379.6296296
"2011-01-19"	0	26.15	14.7	37.6	400	378.4722222
"2011-01-20"	0	22.25	15.4	29.1	400	376.1574074
"2011-01-21"	0	24.85	15.4	34.3	400	306.712963
"2011-01-22"	0	30.15	19.8	40.5	400	276.6203704
"2011-01-23"	0	24	20	28	400	177.0833333
"2011-01-24"	0.8	16.75	15.1	18.4	400	72.91666667
"2011-01-25"	1.4	20.7	14.4	27	400	372.6851852
"2011-01-26"	0	24.3	14.4	34.2	400	371.5277778
"2011-01-27"	0	25.7	14.3	37.1	400	317.1296296
"2011-01-28"	0.6	28.2	14.3	42.1	400	340.2777778
"2011-01-29"	1.4	30.95	21.5	40.4	400	280.0925926
"2011-01-30"	8	28.9	19.3	38.5	400	318.287037
"2011-01-31"	0	21.8	19.3	24.3	400	106.4814815
"2011-02-01"	0	21.05	12.8	29.3	400	361.1111111
"2011-02-02"	0	23.9	14.9	32.9	400	353.0092593
"2011-02-03"	0	26.2	16.2	36.2	400	336.8055556
"2011-02-04"	0	24.95	17.9	32	400	339.1203704
"2011-02-05"	0	19.25	14.3	24.2	400	328.7037037
"2011-02-06"	0	20.45	13.9	27	400	353.0092593
"2011-02-07"	0	21.8	14.6	29	400	283.5648148
"2011-02-08"	0	22.35	19.4	25.3	400	185.1851852
"2011-02-09"	0	25	18.3	31.7	400	285.8796296
"2011-02-10"	0	23.6	17.6	29.6	400	298.6111111
"2011-02-11"	0	22.2	16.4	28	400	250
"2011-02-12"	0	21.35	15.7	27	400	313.6574074
"2011-02-13"	0	22.35	14.9	29.8	400	313.6574074
"2011-02-14"	0	25.05	19	31.1	400	250
"2011-02-15"	0	27.85	18.7	37	400	312.5
"2011-02-16"	0	27.5	21	34	400	321.7592593
"2011-02-17"	0	24.05	19.2	28.9	400	208.3333333
"2011-02-18"	0	24.75	18	31.5	400	287.037037
"2011-02-19"	0	26.6	19.1	34.1	400	270.8333333
"2011-02-20"	0	22.65	17.8	27.5	400	136.5740741
"2011-02-21"	0	25.85	18.4	33.3	400	311.3425926
"2011-02-22"	0	25.15	17.2	33.1	400	318.287037
"2011-02-23"	0	24.95	18.1	31.8	400	307.8703704
"2011-02-24"	0	26.05	19.3	32.8	400	222.2222222
"2011-02-25"	0	28.95	20.1	37.8	400	258.1018519
"2011-02-26"	0	31	22	40	400	276.6203704
"2011-02-27"	0	29.35	19.5	39.2	400	290.5092593
"2011-02-28"	0	27.85	21	34.7	400	281.25
"2011-03-01"	0	24.45	17.9	31	400	298.6111111
"2011-03-02"	0	22.9	16.1	29.7	400	304.3981481
"2011-03-03"	0	23.5	16	31	400	306.712963
"2011-03-04"	0	27.15	19.1	35.2	400	302.0833333
"2011-03-05"	0	25.55	20.2	30.9	400	225.6944444
"2011-03-06"	0	23.55	18.1	29	400	299.7685185
"2011-03-07"	0	21.45	13.3	29.6	400	275.462963
"2011-03-08"	0	22.3	14	30.6	400	292.8240741
"2011-03-09"	0	24.15	15.6	32.7	400	295.1388889
"2011-03-10"	0	27.45	17.9	37	400	269.6759259
"2011-03-11"	0	22.55	15.7	29.4	400	280.0925926
"2011-03-12"	0	21	16	26	400	214.1203704
"2011-03-13"	0	20.25	13	27.5	400	281.25
"2011-03-14"	0	23.3	15.3	31.3	400	269.6759259
"2011-03-15"	0	24.4	17.4	31.4	400	278.9351852
"2011-03-16"	0	22.15	15.7	28.6	400	265.0462963
"2011-03-17"	0	23.9	18.6	29.2	400	171.2962963
"2011-03-18"	0	24.2	16.1	32.3	400	241.8981481
"2011-03-19"	1.6	23.45	16.5	30.4	400	233.7962963
"2011-03-20"	0	19.6	12.4	26.8	400	265.0462963
"2011-03-21"	0	20.75	13.3	28.2	400	217.5925926
"2011-03-22"	0	24.9	17	32.8	400	228.0092593
"2011-03-23"	0	25.95	16.6	35.3	400	244.212963
"2011-03-24"	0	24.5	17	32	400	254.6296296
"2011-03-25"	0	24.7	15.8	33.6	400	254.6296296
"2011-03-26"	0	25.15	17.8	32.5	400	253.4722222
"2011-03-27"	0	24.15	16	32.3	400	251.1574074
"2011-03-28"	0	24.5	16.6	32.4	400	228.0092593
"2011-03-29"	0	22.55	15.7	29.4	400	222.2222222
"2011-03-30"	0	22.3	15.4	29.2	400	237.2685185
"2011-03-31"	0	21.6	14.6	28.6	400	233.7962963
"2011-04-01"	0	21.1	14.2	28	400	246.5277778
"2011-04-02"	0	20.6	14.1	27.1	400	247.6851852
"2011-04-03"	0	21.5	14.8	28.2	400	247.6851852
"2011-04-04"	0	22.9	15.2	30.6	400	239.5833333
"2011-04-05"	0	23.8	14.4	33.2	400	234.9537037
"2011-04-06"	0	24.3	14	34.6	400	226.8518519
"2011-04-07"	7.2	17.5	14.3	20.7	400	153.9351852
"2011-04-08"	1.2	13.45	6.3	20.6	400	224.537037
"2011-04-09"	0	15.75	9	22.5	400	226.8518519
"2011-04-10"	0	18.7	12.4	25	400	219.9074074
"2011-04-11"	0.6	19.95	15	24.9	400	170.1388889
"2011-04-12"	0.2	18.8	13	24.6	400	202.5462963
"2011-04-13"	0	16	8	24	400	212.962963
"2011-04-14"	0	16.55	8.9	24.2	400	211.8055556
"2011-04-15"	0	20.25	13.3	27.2	400	214.1203704
"2011-04-16"	0	23.5	15	32	400	206.0185185
"2011-04-17"	0	23.1	18.7	27.5	400	97.22222222
"2011-04-18"	0.6	17.65	14.7	20.6	400	101.8518519
"2011-04-19"	0	15.3	7.6	23	400	207.1759259
"2011-04-20"	0	17.3	11.2	23.4	400	153.9351852
